service_id,date,exception_type
"4318_245070","20231212","1"
"4318_245070","20231213","1"
"4318_245070","20231214","1"
"4318_245070","20231215","1"
"4318_245070","20231218","1"
"4318_245070","20231219","1"
"4318_245070","20231220","1"
"4318_245070","20231221","1"
"4318_245070","20231222","1"
"4318_245070","20231227","1"
"4318_245070","20231228","1"
"4318_245070","20231229","1"
"4318_245071","20230501","1"
"4318_245072","20230501","1"
"4318_245072","20230507","1"
"4318_245072","20230514","1"
"4318_245072","20230521","1"
"4318_245072","20230528","1"
"4318_245072","20230602","1"
"4318_245072","20230604","1"
"4318_245072","20230611","1"
"4318_245072","20230618","1"
"4318_245072","20230625","1"
"4318_245072","20230702","1"
"4318_245072","20230709","1"
"4318_245072","20230716","1"
"4318_245072","20230723","1"
"4318_245072","20230730","1"
"4318_245072","20230806","1"
"4318_245072","20230813","1"
"4318_245072","20230815","1"
"4318_245072","20230820","1"
"4318_245072","20230827","1"
"4318_245072","20230903","1"
"4318_245072","20230910","1"
"4318_245072","20230917","1"
"4318_245072","20230924","1"
"4318_245072","20231001","1"
"4318_245072","20231008","1"
"4318_245072","20231015","1"
"4318_245072","20231022","1"
"4318_245072","20231029","1"
"4318_245072","20231101","1"
"4318_245072","20231105","1"
"4318_245072","20231112","1"
"4318_245072","20231119","1"
"4318_245072","20231126","1"
"4318_245072","20231203","1"
"4318_245072","20231208","1"
"4318_245072","20231210","1"
"4318_245072","20231217","1"
"4318_245072","20231224","1"
"4318_245072","20231225","1"
"4318_245072","20231226","1"
"4318_245072","20231231","1"
"4318_245073","20230507","1"
"4318_245073","20230514","1"
"4318_245073","20230521","1"
"4318_245073","20230528","1"
"4318_245073","20230602","1"
"4318_245073","20230604","1"
"4318_245073","20230611","1"
"4318_245073","20230618","1"
"4318_245073","20230625","1"
"4318_245073","20230702","1"
"4318_245073","20230709","1"
"4318_245073","20230716","1"
"4318_245073","20230723","1"
"4318_245073","20230730","1"
"4318_245073","20230806","1"
"4318_245073","20230813","1"
"4318_245073","20230815","1"
"4318_245073","20230820","1"
"4318_245073","20230827","1"
"4318_245073","20230903","1"
"4318_245073","20230910","1"
"4318_245073","20230917","1"
"4318_245073","20230924","1"
"4318_245073","20231001","1"
"4318_245073","20231008","1"
"4318_245073","20231015","1"
"4318_245073","20231022","1"
"4318_245073","20231029","1"
"4318_245073","20231101","1"
"4318_245073","20231105","1"
